0.000000e+00 -8.180176e-05 -1.513408e-04 -2.427146e-04 -3.134641e-04 -3.358657e-04 -2.890945e-04 -1.919591e-04 -1.084941e-04 -8.866236e-05 -1.127786e-04 -1.497642e-04 -2.179509e-04 -2.737890e-04 -3.131781e-04 -2.903385e-04 -2.300930e-04 -1.520416e-04 -1.136690e-04 -1.494893e-04 -1.879235e-04 -1.596708e-04 -1.367773e-04 -1.024495e-04 -1.036990e-04 -1.065513e-04 -1.079436e-04 -1.751121e-04 -2.423246e-04 -3.222360e-04 -3.220759e-04 -2.593178e-04 -1.601667e-04 -1.216442e-04 -9.519105e-05 -7.683472e-05 -7.197922e-05 -1.072824e-04 -1.355736e-04 -1.317892e-04 -1.289764e-04 -9.958059e-05 -6.878169e-05 -4.985410e-05 -6.843729e-05 -9.276576e-05 -1.034086e-04 -1.373999e-04 -1.479154e-04 -1.539276e-04 -1.430349e-04 -1.182206e-04 -1.172663e-04 -8.238908e-05 -7.746157e-05 -7.361567e-05 -1.083531e-04 -1.507159e-04 -1.877848e-04 -1.999050e-04 -1.611046e-04 -1.159840e-04 -6.473929e-05 -7.434029e-05 -1.289603e-04 -1.504836e-04 -1.219939e-04 -1.769152e-04 -1.942247e-04 -1.949095e-04 -1.602565e-04 -1.428841e-04 -1.058767e-04 -6.146897e-05 -1.152200e-04 -1.312541e-04 -1.129392e-04 -1.123301e-04 -1.503363e-04 -1.621887e-04 -1.778567e-04 -1.650004e-04 -1.360590e-04 -1.179568e-04 -1.230079e-04 -1.318924e-04 -1.245759e-04 -1.133003e-04 -1.409719e-04 -1.475648e-04 -1.427076e-04 -9.908931e-05 -6.712174e-05 -5.988745e-05 -1.697634e-04 -2.769033e-04 -3.327830e-04 -3.245362e-04 -2.564775e-04 -1.519820e-04 0.000000e+00 
0.000000e+00 -9.093542e-05 -1.703694e-04 -2.587118e-04 -3.159278e-04 -3.382799e-04 -2.876085e-04 -1.839146e-04 0.000000e+00 -9.382904e-05 -1.259308e-04 -1.615094e-04 -2.112695e-04 -2.569963e-04 -2.860407e-04 -2.577553e-04 -2.181609e-04 -1.581471e-04 0.000000e+00 -1.770216e-04 -2.178045e-04 -1.733827e-04 -1.086400e-04 -1.145330e-04 -1.378414e-04 -1.344882e-04 -1.112371e-04 -1.335150e-04 -2.241342e-04 -3.319947e-04 -3.417121e-04 -2.621920e-04 0.000000e+00 -1.031000e-04 0.000000e+00 0.000000e+00 0.000000e+00 -1.039054e-04 -1.393681e-04 -1.388495e-04 -1.417518e-04 -1.166558e-04 -7.261073e-05 0.000000e+00 0.000000e+00 -1.103052e-04 -1.186877e-04 -1.195154e-04 -1.440666e-04 -1.575954e-04 -1.147983e-04 -1.109857e-04 -1.228316e-04 -8.598499e-05 -6.549691e-05 -8.152387e-05 -1.026448e-04 -1.526145e-04 -1.928887e-04 -2.249925e-04 -1.689185e-04 -9.782374e-05 0.000000e+00 0.000000e+00 -1.485058e-04 -1.641746e-04 0.000000e+00 -1.842959e-04 -1.928579e-04 -1.541066e-04 -1.622406e-04 -1.718007e-04 -1.314781e-04 0.000000e+00 -1.300859e-04 -1.404329e-04 0.000000e+00 -1.131785e-04 -1.197670e-04 -1.513041e-04 -1.843953e-04 -1.797115e-04 -1.526806e-04 -1.337889e-04 -1.254901e-04 -1.134938e-04 -9.255844e-05 0.000000e+00 -1.070806e-04 -1.539038e-04 -1.636566e-04 -1.284457e-04 -7.218907e-05 0.000000e+00 -1.652268e-04 -2.828057e-04 -3.330141e-04 -3.229736e-04 -2.497933e-04 -1.383817e-04 0.000000e+00 
0.000000e+00 -1.008483e-04 -1.939308e-04 -2.662504e-04 -3.102912e-04 -3.216780e-04 -2.726254e-04 -1.790825e-04 -1.014810e-04 -9.898382e-05 -1.338252e-04 -1.737797e-04 -1.889212e-04 -2.329244e-04 -2.508566e-04 -2.264043e-04 -1.716111e-04 -1.739049e-04 -1.682644e-04 -2.069213e-04 -2.276035e-04 -1.735964e-04 0.000000e+00 -1.364995e-04 -1.638577e-04 -1.461359e-04 -1.042580e-04 0.000000e+00 -2.017367e-04 -3.128250e-04 -3.417013e-04 -2.616936e-04 -1.355786e-04 -6.208150e-05 -5.073550e-05 0.000000e+00 0.000000e+00 -1.002823e-04 -1.070029e-04 -1.336120e-04 -1.434893e-04 -1.239261e-04 -6.123603e-05 -3.544187e-05 0.000000e+00 -1.159197e-04 -1.316111e-04 0.000000e+00 -1.437860e-04 -1.498085e-04 0.000000e+00 -1.085794e-04 -1.044555e-04 -9.146410e-05 0.000000e+00 -7.835577e-05 -1.011371e-04 -1.290152e-04 -1.952241e-04 -2.316715e-04 -1.836858e-04 0.000000e+00 -6.679525e-05 0.000000e+00 -1.545960e-04 -1.682621e-04 -1.617553e-04 -1.833625e-04 -1.772490e-04 0.000000e+00 -1.610661e-04 -1.836622e-04 -1.469934e-04 -1.113642e-04 -1.352906e-04 -1.366788e-04 -1.026255e-04 -1.063713e-04 0.000000e+00 -1.420664e-04 -1.801668e-04 -1.830705e-04 -1.670862e-04 -1.448767e-04 -1.183559e-04 -8.430626e-05 0.000000e+00 0.000000e+00 0.000000e+00 -1.513790e-04 -1.675598e-04 -1.404691e-04 -7.682873e-05 -6.257468e-05 -1.677283e-04 -2.832566e-04 -3.230864e-04 -3.065458e-04 -2.291849e-04 -1.227708e-04 0.000000e+00 
0.000000e+00 -1.113534e-04 -2.071527e-04 -2.695629e-04 -3.004741e-04 -3.009981e-04 -2.611981e-04 -1.937809e-04 -1.340193e-04 -9.828807e-05 -1.309212e-04 -1.699820e-04 -1.735860e-04 -1.840346e-04 -2.283303e-04 -2.185567e-04 0.000000e+00 -1.836184e-04 -2.284808e-04 -2.375522e-04 -2.194823e-04 -1.655261e-04 -1.291238e-04 -1.588126e-04 -1.655188e-04 -1.333733e-04 -7.354397e-05 -6.473218e-05 -1.654767e-04 -2.735301e-04 -3.310515e-04 -2.768148e-04 -1.930628e-04 0.000000e+00 -4.835495e-05 -4.733774e-05 -8.007921e-05 -9.522020e-05 0.000000e+00 -1.061216e-04 -1.430379e-04 -1.260274e-04 0.000000e+00 -4.694326e-05 -5.589520e-05 -1.102758e-04 -1.273910e-04 -1.275175e-04 -1.414476e-04 -1.049631e-04 -8.474705e-05 -1.060512e-04 0.000000e+00 -7.422114e-05 0.000000e+00 0.000000e+00 -9.572505e-05 0.000000e+00 -1.890630e-04 -2.063410e-04 -1.744537e-04 -9.445314e-05 -9.708461e-05 -9.316975e-05 -1.556926e-04 -1.734900e-04 -1.867516e-04 -1.793410e-04 -1.575462e-04 -1.138095e-04 -1.453808e-04 -1.704613e-04 -1.487305e-04 -1.349595e-04 -1.378299e-04 -1.333316e-04 -1.305968e-04 -1.012903e-04 -9.079216e-05 -1.208128e-04 -1.548754e-04 -1.637188e-04 -1.705084e-04 -1.427402e-04 -9.795007e-05 0.000000e+00 -4.582718e-05 -4.605477e-05 -8.527092e-05 -1.306019e-04 -1.448953e-04 -1.116975e-04 -8.441715e-05 0.000000e+00 -1.839811e-04 -2.737749e-04 -3.047971e-04 -2.795634e-04 -2.060464e-04 -9.910987e-05 0.000000e+00 
0.000000e+00 -1.216014e-04 -2.156823e-04 -2.681080e-04 -2.853967e-04 -2.818533e-04 -2.554358e-04 -2.140874e-04 -1.427590e-04 -9.461622e-05 -1.149847e-04 -1.587609e-04 -1.624942e-04 0.000000e+00 -1.986408e-04 -2.050634e-04 -1.700413e-04 -1.910992e-04 -2.520637e-04 -2.596018e-04 -2.082563e-04 -1.628326e-04 -1.643019e-04 -1.885787e-04 -1.646571e-04 -9.943674e-05 -5.109852e-05 -6.882806e-05 -1.166281e-04 -2.406286e-04 -3.133657e-04 -2.946615e-04 -2.111057e-04 -1.032339e-04 0.000000e+00 -6.995341e-05 -9.927152e-05 -8.303981e-05 -6.171464e-05 0.000000e+00 -1.396574e-04 -1.217421e-04 -5.062222e-05 -3.673896e-05 -6.916186e-05 -8.542897e-05 -1.311688e-04 -1.671792e-04 -1.448513e-04 0.000000e+00 -8.356378e-05 -9.403855e-05 -9.310739e-05 0.000000e+00 -6.022543e-05 -4.755033e-05 -8.070707e-05 -1.028320e-04 -1.624531e-04 -1.648297e-04 -1.266597e-04 -1.333355e-04 -1.323100e-04 -1.415354e-04 -1.561950e-04 -1.849171e-04 -1.731078e-04 -1.775512e-04 -1.520436e-04 -1.444024e-04 -1.399663e-04 -1.459491e-04 -1.366607e-04 -1.346307e-04 -1.537273e-04 -1.336968e-04 -1.319749e-04 -1.243009e-04 -1.350698e-04 -9.264923e-05 -1.157200e-04 -1.370788e-04 -1.468392e-04 -1.400531e-04 0.000000e+00 -3.885995e-05 -6.748376e-05 -8.219835e-05 -1.213166e-04 -1.110302e-04 -1.018071e-04 0.000000e+00 -9.754960e-05 -1.223340e-04 -1.977096e-04 -2.449351e-04 -2.647385e-04 -2.448465e-04 -1.863773e-04 0.000000e+00 0.000000e+00 
0.000000e+00 -1.322446e-04 -2.270309e-04 -2.590581e-04 -2.648193e-04 -2.522102e-04 -2.430351e-04 -2.165264e-04 -1.482057e-04 0.000000e+00 0.000000e+00 -1.320455e-04 -1.425947e-04 -1.186226e-04 -1.572861e-04 -1.808515e-04 -2.075668e-04 -2.130236e-04 -2.726600e-04 -2.764724e-04 -2.163285e-04 -1.432289e-04 -1.793611e-04 -2.129301e-04 -1.680721e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -2.230955e-04 -2.896878e-04 -2.923764e-04 -2.107809e-04 -1.404695e-04 -7.354615e-05 -8.284411e-05 -9.004830e-05 -7.381798e-05 -6.939912e-05 -7.778482e-05 -1.225014e-04 -1.093669e-04 0.000000e+00 0.000000e+00 -6.384860e-05 0.000000e+00 -1.318105e-04 -1.639765e-04 -1.507589e-04 -8.080583e-05 0.000000e+00 -6.551996e-05 -1.184703e-04 -1.073061e-04 -9.104542e-05 0.000000e+00 -8.814357e-05 -1.280522e-04 -1.120822e-04 -1.385073e-04 0.000000e+00 -1.627264e-04 -1.640341e-04 -1.668815e-04 -1.596180e-04 -1.889261e-04 -1.664763e-04 -1.665727e-04 -1.520238e-04 -1.543236e-04 -1.513709e-04 -1.304593e-04 -1.058491e-04 -1.353016e-04 -1.643658e-04 -1.378407e-04 -1.143367e-04 -1.510268e-04 -1.436291e-04 0.000000e+00 0.000000e+00 -1.016622e-04 0.000000e+00 -1.262940e-04 -7.557420e-05 0.000000e+00 -8.727510e-05 -1.110304e-04 -1.073343e-04 -1.022016e-04 0.000000e+00 -1.000117e-04 -1.159945e-04 -1.659605e-04 -1.911393e-04 -2.102171e-04 -1.919939e-04 -2.126646e-04 -1.712372e-04 0.000000e+00 0.000000e+00 
0.000000e+00 -1.473532e-04 -2.412843e-04 -2.464653e-04 -2.334015e-04 -2.060692e-04 -2.119149e-04 -1.919168e-04 -1.515729e-04 -6.783364e-05 -3.830255e-05 -8.580115e-05 -1.339157e-04 -1.458507e-04 -1.327582e-04 -1.571329e-04 -1.887585e-04 -2.343502e-04 -2.912738e-04 -2.987941e-04 -2.410073e-04 0.000000e+00 -1.958304e-04 -2.092769e-04 -1.567908e-04 -4.510523e-05 0.000000e+00 -2.884645e-05 -9.799415e-05 -1.990467e-04 -2.611116e-04 -2.658958e-04 -2.026967e-04 -1.422665e-04 -1.054066e-04 -1.007726e-04 -8.268289e-05 -6.237770e-05 -6.767699e-05 -1.015490e-04 -1.024691e-04 -9.248599e-05 -5.042612e-05 -5.070297e-05 -4.348021e-05 -5.608591e-05 -9.750558e-05 -1.577769e-04 -1.531556e-04 -1.053099e-04 -2.958766e-05 0.000000e+00 -1.188032e-04 -1.438943e-04 -1.163228e-04 -9.770575e-05 -1.040514e-04 -9.432664e-05 0.000000e+00 -1.312929e-04 -1.479612e-04 -1.822900e-04 -1.785145e-04 -1.412813e-04 -1.774524e-04 -1.930013e-04 -1.677895e-04 -1.374927e-04 -1.424398e-04 -1.522860e-04 -1.569644e-04 -1.210836e-04 0.000000e+00 -1.370218e-04 -1.591575e-04 -1.331593e-04 0.000000e+00 -1.521960e-04 -1.307610e-04 -7.442739e-05 -3.183154e-05 0.000000e+00 -1.058436e-04 -1.044875e-04 -7.489950e-05 0.000000e+00 -9.986384e-05 -1.163124e-04 0.000000e+00 -9.846914e-05 -1.118368e-04 -1.498570e-04 -1.355165e-04 -1.395603e-04 -1.729195e-04 -1.790499e-04 0.000000e+00 -1.804233e-04 -1.548771e-04 -6.918329e-05 0.000000e+00 
0.000000e+00 -1.639977e-04 -2.481747e-04 -2.415026e-04 -1.836770e-04 -1.718301e-04 -1.637536e-04 -1.616089e-04 -1.512532e-04 -1.055283e-04 -7.781063e-05 0.000000e+00 -1.406078e-04 -1.400642e-04 -1.123605e-04 -1.326251e-04 -1.501567e-04 -2.206276e-04 -2.830486e-04 -3.245293e-04 -2.728935e-04 -2.114440e-04 -2.141506e-04 -1.917638e-04 -1.176562e-04 -6.107071e-05 -3.293228e-05 -6.199843e-05 -1.363439e-04 -1.718378e-04 -2.250141e-04 -2.342695e-04 -2.006677e-04 -1.170795e-04 -1.163361e-04 -1.226031e-04 -8.641902e-05 0.000000e+00 -6.769642e-05 -9.848795e-05 -8.646182e-05 -7.122530e-05 -7.116251e-05 -7.729857e-05 0.000000e+00 -8.166078e-05 0.000000e+00 -1.661406e-04 -1.581360e-04 -8.775707e-05 0.000000e+00 -7.668560e-05 -1.175900e-04 -1.453965e-04 -1.326622e-04 -1.209899e-04 -9.815022e-05 0.000000e+00 -7.971462e-05 -1.304718e-04 -1.872642e-04 -1.965897e-04 -1.723437e-04 0.000000e+00 -2.094419e-04 -2.154115e-04 -1.436602e-04 -9.951015e-05 -1.336484e-04 -1.421514e-04 -1.407079e-04 -1.101720e-04 -1.018619e-04 -1.313779e-04 -1.406365e-04 -1.002029e-04 -9.515729e-05 -1.464399e-04 -1.291812e-04 -8.110674e-05 0.000000e+00 -8.101144e-05 -1.304393e-04 -9.473084e-05 0.000000e+00 -5.699082e-05 -1.001976e-04 -1.013945e-04 -8.160183e-05 -1.012645e-04 -1.554623e-04 -1.667396e-04 -1.333052e-04 0.000000e+00 -1.483276e-04 -1.477391e-04 -1.183662e-04 -1.427991e-04 -1.389458e-04 -8.127218e-05 0.000000e+00 
0.000000e+00 -1.649541e-04 -2.391558e-04 -2.290845e-04 0.000000e+00 -1.437290e-04 0.000000e+00 -1.337293e-04 -1.333050e-04 -1.179557e-04 -8.519561e-05 -1.095899e-04 -1.482644e-04 -1.233296e-04 0.000000e+00 -9.711604e-05 -1.246623e-04 -1.666676e-04 -2.567655e-04 -3.369306e-04 -3.221822e-04 -3.045020e-04 -2.418654e-04 -1.825770e-04 0.000000e+00 -6.669868e-05 0.000000e+00 -1.051388e-04 -1.468460e-04 -1.538908e-04 -1.675165e-04 -2.120362e-04 -2.059176e-04 0.000000e+00 -9.657262e-05 -1.289981e-04 -9.895647e-05 -5.879810e-05 -7.680101e-05 -7.704186e-05 -6.743718e-05 0.000000e+00 -7.524641e-05 -6.624654e-05 -6.747688e-05 -8.468527e-05 -1.238347e-04 -1.694389e-04 -1.564939e-04 0.000000e+00 -6.674197e-05 -1.002190e-04 -1.217565e-04 -1.333976e-04 -1.212526e-04 -1.102930e-04 -8.302641e-05 -6.373133e-05 -9.835757e-05 -1.289956e-04 -1.833603e-04 -1.943173e-04 -1.484822e-04 -1.471649e-04 -2.188135e-04 -2.410011e-04 0.000000e+00 0.000000e+00 -1.141271e-04 -1.289729e-04 -1.096289e-04 -1.145403e-04 -1.465001e-04 -1.271079e-04 -1.191873e-04 0.000000e+00 -1.137884e-04 -1.487368e-04 -1.372080e-04 0.000000e+00 -7.435385e-05 -1.089617e-04 -1.246511e-04 -9.224834e-05 -3.315367e-05 -7.554092e-05 -9.425945e-05 -9.227179e-05 -8.614337e-05 -1.049142e-04 -1.587381e-04 -1.697878e-04 -1.232938e-04 -6.772406e-05 -1.271955e-04 -1.369795e-04 -1.304481e-04 -1.251711e-04 -1.357131e-04 0.000000e+00 0.000000e+00 
0.000000e+00 -1.313240e-04 -2.207961e-04 -1.986702e-04 -1.363717e-04 -1.101558e-04 -9.550998e-05 -9.036558e-05 0.000000e+00 -1.105590e-04 0.000000e+00 -1.632196e-04 -1.486308e-04 -9.100684e-05 -5.319657e-05 0.000000e+00 -9.658489e-05 0.000000e+00 -2.153828e-04 -3.308765e-04 -3.814517e-04 -3.574468e-04 -2.673949e-04 -1.717461e-04 -7.141821e-05 -7.614755e-05 -6.786345e-05 -1.264179e-04 -1.350747e-04 -1.290143e-04 0.000000e+00 -1.861084e-04 -2.061550e-04 -1.285132e-04 0.000000e+00 -1.004058e-04 -1.162864e-04 0.000000e+00 -8.594138e-05 0.000000e+00 0.000000e+00 0.000000e+00 -7.156495e-05 0.000000e+00 -6.647963e-05 -9.877463e-05 -1.583661e-04 -1.719606e-04 -1.505727e-04 -9.957902e-05 -9.256863e-05 -1.089809e-04 -1.169279e-04 -1.175289e-04 -9.855819e-05 -8.038874e-05 -8.442070e-05 -8.443359e-05 -9.848582e-05 -1.172756e-04 -1.643523e-04 -1.842014e-04 -1.447726e-04 -1.416803e-04 -2.060975e-04 -2.446970e-04 -1.711174e-04 -1.233382e-04 0.000000e+00 -9.966214e-05 0.000000e+00 -1.190990e-04 -1.440772e-04 -1.215840e-04 -8.834124e-05 -9.260257e-05 -1.032239e-04 -1.191221e-04 -1.514283e-04 -1.014343e-04 -7.580847e-05 -1.215032e-04 -1.275790e-04 -7.446676e-05 0.000000e+00 -8.531088e-05 -9.269732e-05 -8.309583e-05 -7.254163e-05 -9.313517e-05 -1.488931e-04 -1.704228e-04 -1.264046e-04 0.000000e+00 -1.199280e-04 -1.361921e-04 0.000000e+00 -1.158856e-04 -1.270310e-04 -4.743799e-05 0.000000e+00 
